"","","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Number of deaths among children under-five","Number of deaths among children under-five","Number of deaths among children under-five"
"Countries, territories and areas","Year"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"Luxembourg"," 2006","3.21 [2.87-3.59]","3.5 [3.11-3.93]","2.9 [2.57-3.27]","17 [15-19]","9 [9-11]","8 [7-8]"
"Luxembourg"," 2005","3.36 [3.02-3.75]","3.67 [3.27-4.11]","3.04 [2.7-3.42]","18 [16-20]","10 [9-11]","8 [7-9]"
"Luxembourg"," 2004","3.54 [3.19-3.95]","3.87 [3.46-4.33]","3.21 [2.86-3.6]","19 [17-21]","11 [10-12]","8 [7-9]"
"Luxembourg"," 2003","3.76 [3.38-4.17]","4.1 [3.66-4.57]","3.4 [3.03-3.81]","20 [18-22]","11 [10-13]","9 [8-10]"
"Luxembourg"," 2002","3.99 [3.6-4.41]","4.35 [3.9-4.85]","3.61 [3.23-4.03]","21 [19-24]","12 [11-13]","9 [8-10]"
"Luxembourg"," 2001","4.25 [3.84-4.69]","4.64 [4.16-5.15]","3.85 [3.45-4.28]","23 [21-26]","13 [12-15]","10 [9-11]"
"Luxembourg"," 2000","4.53 [4.11-4.99]","4.94 [4.44-5.47]","4.1 [3.68-4.55]","25 [23-27]","14 [13-16]","11 [10-12]"
"Luxembourg"," 1999","4.83 [4.39-5.31]","5.27 [4.75-5.82]","4.37 [3.94-4.84]","26 [24-29]","15 [13-16]","11 [10-13]"
"Luxembourg"," 1998","5.16 [4.69-5.67]","5.62 [5.09-6.22]","4.67 [4.21-5.16]","28 [25-31]","16 [14-17]","12 [11-14]"
"Luxembourg"," 1997","5.51 [5.03-6.04]","6.02 [5.45-6.64]","4.98 [4.5-5.5]","30 [28-33]","17 [15-19]","13 [12-15]"
"Luxembourg"," 1996","5.9 [5.39-6.45]","6.44 [5.85-7.1]","5.33 [4.82-5.88]","32 [29-35]","18 [16-20]","14 [13-16]"
"Luxembourg"," 1995","6.33 [5.8-6.91]","6.91 [6.29-7.59]","5.71 [5.18-6.29]","34 [31-37]","19 [17-21]","15 [13-16]"
"Luxembourg"," 1994","6.79 [6.24-7.4]","7.45 [6.78-8.16]","6.11 [5.55-6.71]","36 [33-39]","20 [18-22]","16 [14-17]"
"Luxembourg"," 1993","7.28 [6.7-7.92]","7.99 [7.29-8.73]","6.54 [5.96-7.18]","37 [34-41]","21 [19-23]","16 [15-18]"
"Luxembourg"," 1992","7.79 [7.18-8.46]","8.55 [7.81-9.33]","7 [6.39-7.68]","39 [36-42]","22 [20-24]","17 [15-19]"
"Luxembourg"," 1991","8.31 [7.67-9.02]","9.15 [8.38-9.99]","7.44 [6.8-8.15]","40 [37-44]","22 [21-25]","18 [16-19]"
"Luxembourg"," 1990","8.84 [8.16-9.58]","9.72 [8.92-10.61]","7.9 [7.24-8.65]","42 [38-45]","24 [22-26]","18 [17-20]"
"Luxembourg"," 1989","9.35 [8.63-10.12]","10.31 [9.47-11.24]","8.34 [7.63-9.11]","43 [39-46]","25 [22-26]","18 [17-20]"
"Luxembourg"," 1988","9.85 [9.1-10.64]","10.86 [9.97-11.83]","8.78 [8.03-9.58]","43 [40-47]","24 [22-27]","19 [17-20]"
"Luxembourg"," 1987","10.32 [9.54-11.15]","11.4 [10.49-12.39]","9.17 [8.41-10]","44 [40-47]","25 [23-27]","19 [17-21]"
"Luxembourg"," 1986","10.78 [9.97-11.63]","11.91 [10.96-12.93]","9.58 [8.78-10.43]","45 [42-49]","25 [24-28]","20 [18-21]"
"Luxembourg"," 1985","11.22 [10.37-12.09]","12.4 [11.43-13.45]","9.96 [9.13-10.84]","47 [43-50]","27 [24-29]","20 [18-22]"
"Luxembourg"," 1984","11.64 [10.79-12.54]","12.9 [11.9-13.98]","10.31 [9.47-11.23]","49 [45-52]","28 [26-30]","21 [19-23]"
"Luxembourg"," 1983","12.06 [11.2-12.99]","13.37 [12.34-14.5]","10.68 [9.81-11.62]","51 [47-55]","29 [27-31]","22 [20-24]"
"Luxembourg"," 1982","12.48 [11.59-13.43]","13.85 [12.79-14.99]","11.04 [10.14-12]","54 [50-58]","31 [28-33]","23 [21-25]"
"Luxembourg"," 1981","12.9 [11.99-13.88]","14.35 [13.26-15.53]","11.38 [10.47-12.37]","55 [51-59]","32 [29-34]","23 [22-26]"
"Luxembourg"," 1980","13.34 [12.42-14.35]","14.85 [13.73-16.05]","11.77 [10.85-12.77]","55 [51-59]","32 [29-34]","23 [22-25]"
"Luxembourg"," 1979","13.83 [12.87-14.86]","15.41 [14.27-16.65]","12.17 [11.22-13.2]","55 [52-60]","31 [29-34]","24 [22-26]"
"Luxembourg"," 1978","14.39 [13.41-15.46]","16.04 [14.87-17.34]","12.64 [11.67-13.71]","57 [53-61]","33 [30-35]","24 [22-26]"
"Luxembourg"," 1977","15.04 [14.03-16.14]","16.78 [15.57-18.14]","13.2 [12.17-14.3]","58 [54-62]","33 [31-36]","25 [23-27]"
"Luxembourg"," 1976","15.8 [14.74-16.95]","17.63 [16.39-19.04]","13.85 [12.79-15.02]","61 [57-65]","35 [32-38]","26 [24-28]"
"Luxembourg"," 1975","16.66 [15.59-17.85]","18.62 [17.33-20.07]","14.6 [13.5-15.8]","65 [60-69]","38 [35-40]","27 [25-30]"
"Luxembourg"," 1974","17.65 [16.54-18.88]","19.74 [18.39-21.24]","15.45 [14.33-16.68]","68 [64-73]","39 [37-42]","29 [27-31]"
"Luxembourg"," 1973","18.74 [17.6-20]","20.97 [19.58-22.5]","16.4 [15.23-17.65]","74 [70-79]","42 [40-46]","32 [29-34]"
"Luxembourg"," 1972","19.91 [18.74-21.18]","22.27 [20.87-23.83]","17.43 [16.21-18.7]","84 [79-90]","48 [45-52]","36 [33-38]"
"Luxembourg"," 1971","21.12 [19.91-22.41]","23.62 [22.15-25.2]","18.51 [17.22-19.83]","93 [88-99]","53 [50-57]","40 [37-42]"
"Luxembourg"," 1970","22.35 [21.08-23.67]","24.98 [23.42-26.6]","19.58 [18.27-20.97]","100 [95-106]","57 [54-61]","43 [40-46]"
"Luxembourg"," 1969","23.56 [22.23-24.96]","26.31 [24.73-28.03]","20.66 [19.3-22.1]","109 [103-116]","62 [59-67]","47 [44-50]"
"Luxembourg"," 1968","24.79 [23.41-26.29]","27.68 [25.99-29.52]","21.75 [20.35-23.27]","120 [114-128]","69 [65-74]","51 [48-55]"
"Luxembourg"," 1967","26.07 [24.59-27.65]","29.1 [27.31-31.04]","22.87 [21.38-24.48]","132 [124-140]","76 [71-81]","56 [53-60]"
"Luxembourg"," 1966","27.4 [25.8-29.11]","30.6 [28.65-32.68]","24.05 [22.43-25.78]","142 [134-151]","82 [76-87]","60 [56-65]"
"Luxembourg"," 1965","28.83 [27.05-30.67]","32.2 [30.04-34.41]","25.29 [23.54-27.17]","149 [140-159]","85 [80-92]","64 [59-68]"
"Luxembourg"," 1964","30.34 [28.4-32.36]","33.88 [31.51-36.32]","26.63 [24.71-28.66]","155 [145-165]","89 [83-95]","66 [61-71]"
"Luxembourg"," 1963","31.99 [29.92-34.14]","35.71 [33.23-38.34]","28.07 [26.04-30.22]","160 [150-171]","92 [85-98]","68 [63-73]"
"Luxembourg"," 1962","33.76 [31.65-36.02]","37.69 [35.16-40.41]","29.63 [27.53-31.91]","169 [158-180]","97 [90-104]","72 [67-77]"
"Luxembourg"," 1961","35.66 [33.53-37.95]","39.77 [37.24-42.53]","31.32 [29.21-33.64]","180 [169-191]","103 [96-110]","77 [72-82]"
"Luxembourg"," 1960","37.69 [35.63-39.9]","42.03 [39.52-44.7]","33.1 [30.99-35.38]","189 [179-200]","108 [102-115]","81 [76-86]"
"Luxembourg"," 1959","39.84 [37.86-41.92]","44.39 [41.98-47]","35.02 [32.94-37.22]","199 [189-210]","114 [108-121]","85 [80-90]"
"Luxembourg"," 1958","42.06 [40.13-44.06]","46.81 [44.39-49.33]","37.06 [34.97-39.25]","210 [200-220]","120 [114-126]","90 [85-95]"
"Luxembourg"," 1957","44.38 [42.48-46.34]","49.39 [47-51.87]","39.11 [36.99-41.32]","220 [210-229]","126 [120-132]","94 [89-99]"
"Luxembourg"," 1956","46.8 [44.81-48.83]","52.03 [49.51-54.63]","41.29 [39.06-43.57]","232 [222-242]","132 [126-139]","100 [94-105]"
"Luxembourg"," 1955","49.3 [47.26-51.42]","54.69 [52.07-57.44]","43.65 [41.31-46.08]","247 [237-258]","141 [134-148]","106 [101-112]"
"Luxembourg"," 1954","51.86 [49.77-54.15]","57.44 [54.71-60.3]","46.06 [43.62-48.58]","","",""
"Luxembourg"," 1953","54.45 [52.23-56.87]","60.16 [57.26-63.24]","48.48 [45.93-51.11]","","",""
"Luxembourg"," 1952","57.03 [54.56-59.63]","62.8 [59.62-66.15]","50.99 [48.21-53.91]","","",""
"Luxembourg"," 1951","59.63 [56.49-62.88]","65.49 [61.66-69.5]","53.42 [50.16-56.94]","","",""
"Luxembourg"," 1950","62.27 [57.96-66.79]","68.23 [63.16-73.55]","55.98 [51.81-60.58]","","",""
"Luxembourg"," 1949","65.04 [58.82-71.54]","","","","",""
"Malta"," 2021","5.83 [4.87-6.95]","6.24 [5.19-7.48]","5.4 [4.49-6.47]","27 [22-32]","15 [12-18]","12 [10-14]"
"Malta"," 2020","5.98 [5.13-6.95]","6.41 [5.46-7.48]","5.53 [4.73-6.48]","26 [23-31]","14 [12-17]","12 [10-14]"
"Malta"," 2019","6.13 [5.38-6.97]","6.56 [5.72-7.49]","5.67 [4.95-6.49]","27 [24-31]","15 [13-17]","12 [11-14]"
"Malta"," 2018","6.27 [5.59-7.01]","6.74 [5.97-7.58]","5.77 [5.1-6.51]","28 [25-31]","16 [14-17]","12 [11-14]"
"Malta"," 2017","6.39 [5.75-7.09]","6.88 [6.15-7.67]","5.88 [5.25-6.59]","29 [26-32]","16 [14-18]","13 [11-14]"
"Malta"," 2016","6.5 [5.89-7.18]","7 [6.3-7.76]","5.98 [5.37-6.68]","29 [26-32]","16 [15-18]","13 [12-14]"
"Malta"," 2015","6.6 [5.99-7.27]","7.1 [6.39-7.87]","6.07 [5.46-6.75]","29 [26-32]","16 [14-18]","13 [11-14]"
"Malta"," 2014","6.68 [6.05-7.35]","7.18 [6.47-7.96]","6.14 [5.53-6.83]","28 [25-31]","16 [14-17]","12 [11-14]"
"Malta"," 2013","6.74 [6.12-7.42]","7.24 [6.52-8.03]","6.2 [5.58-6.9]","28 [25-31]","16 [14-17]","12 [11-14]"
"Malta"," 2012","6.78 [6.16-7.47]","7.29 [6.57-8.08]","6.23 [5.62-6.94]","28 [26-31]","15 [14-17]","13 [11-14]"
"Malta"," 2011","6.81 [6.18-7.51]","7.33 [6.6-8.11]","6.26 [5.64-6.96]","28 [25-30]","16 [14-17]","12 [11-14]"
"Malta"," 2010","6.82 [6.2-7.53]","7.35 [6.63-8.14]","6.27 [5.66-6.98]","27 [25-30]","15 [14-17]","12 [11-13]"
"Malta"," 2009","6.83 [6.21-7.53]","7.36 [6.64-8.15]","6.28 [5.66-6.99]","27 [25-30]","15 [14-17]","12 [11-14]"
"Malta"," 2008","6.84 [6.21-7.52]","7.36 [6.63-8.15]","6.28 [5.67-6.99]","27 [24-30]","15 [13-17]","12 [11-13]"
"Malta"," 2007","6.84 [6.21-7.51]","7.37 [6.64-8.15]","6.29 [5.67-6.98]","26 [24-29]","14 [13-16]","12 [11-13]"
"Malta"," 2006","6.86 [6.23-7.52]","7.38 [6.66-8.15]","6.3 [5.68-6.99]","27 [24-29]","15 [13-16]","12 [11-13]"
"Malta"," 2005","6.88 [6.25-7.57]","7.41 [6.7-8.21]","6.33 [5.7-7.02]","27 [24-30]","15 [14-17]","12 [11-13]"
"Malta"," 2004","6.95 [6.31-7.63]","7.48 [6.75-8.28]","6.38 [5.75-7.08]","28 [25-31]","16 [14-17]","12 [11-14]"
"Malta"," 2003","7.04 [6.4-7.73]","7.59 [6.85-8.4]","6.47 [5.83-7.17]","29 [26-31]","16 [14-18]","13 [11-14]"
"Malta"," 2002","7.18 [6.54-7.87]","7.73 [7-8.55]","6.6 [5.96-7.3]","29 [27-32]","16 [15-18]","13 [12-14]"
"Malta"," 2001","7.37 [6.72-8.06]","7.94 [7.19-8.76]","6.77 [6.13-7.48]","32 [29-35]","18 [16-19]","14 [13-16]"
"Malta"," 2000","7.62 [6.95-8.33]","8.24 [7.47-9.08]","6.95 [6.3-7.69]","35 [32-38]","20 [17-21]","15 [14-17]"
"Malta"," 1999","7.9 [7.24-8.64]","8.55 [7.77-9.42]","7.22 [6.54-7.97]","37 [34-40]","21 [19-23]","16 [15-18]"
"Malta"," 1998","8.23 [7.56-8.99]","8.92 [8.12-9.8]","7.52 [6.83-8.3]","40 [37-44]","22 [20-25]","18 [16-20]"
"Malta"," 1997","8.61 [7.94-9.37]","9.34 [8.53-10.23]","7.84 [7.14-8.62]","43 [40-47]","24 [22-26]","19 [17-21]"
"Malta"," 1996","9 [8.31-9.78]","9.77 [8.96-10.67]","8.19 [7.49-8.99]","44 [40-47]","25 [22-27]","19 [18-21]"
"Malta"," 1995","9.4 [8.71-10.17]","10.21 [9.38-11.11]","8.55 [7.83-9.35]","44 [41-48]","24 [23-27]","20 [18-21]"
"Malta"," 1994","9.8 [9.09-10.58]","10.67 [9.81-11.59]","8.88 [8.15-9.69]","48 [45-52]","27 [25-30]","21 [20-23]"
"Malta"," 1993","10.19 [9.47-10.98]","11.1 [10.22-12.04]","9.23 [8.49-10.05]","53 [50-58]","30 [28-33]","23 [22-26]"
"Malta"," 1992","10.57 [9.86-11.38]","11.52 [10.63-12.47]","9.57 [8.81-10.41]","56 [53-61]","31 [29-34]","25 [23-27]"
"Malta"," 1991","10.95 [10.23-11.77]","11.96 [11.06-12.92]","9.9 [9.13-10.75]","59 [55-63]","33 [31-36]","26 [24-28]"
"Malta"," 1990","11.36 [10.6-12.18]","12.39 [11.49-13.38]","10.27 [9.47-11.13]","63 [59-67]","35 [33-38]","28 [25-30]"
"Malta"," 1989","11.78 [11.01-12.62]","12.85 [11.92-13.85]","10.66 [9.84-11.54]","66 [62-71]","37 [34-40]","29 [27-31]"
"Malta"," 1988","12.25 [11.45-13.11]","13.37 [12.4-14.4]","11.08 [10.23-11.98]","68 [63-72]","38 [35-41]","30 [27-32]"
"Malta"," 1987","12.76 [11.94-13.64]","13.92 [12.93-15]","11.54 [10.68-12.46]","69 [65-74]","39 [36-42]","30 [28-33]"
"Malta"," 1986","13.32 [12.46-14.24]","14.55 [13.51-15.64]","12.02 [11.14-12.95]","72 [68-78]","40 [38-44]","32 [29-34]"
"Malta"," 1985","13.9 [13.03-14.83]","15.18 [14.14-16.29]","12.54 [11.63-13.5]","77 [72-82]","44 [40-46]","33 [31-36]"
"Malta"," 1984","14.49 [13.59-15.41]","15.83 [14.77-16.99]","13.05 [12.13-14.06]","82 [77-87]","46 [43-49]","36 [33-38]"
"Malta"," 1983","15.07 [14.15-16.04]","16.48 [15.39-17.65]","13.58 [12.61-14.59]","88 [83-94]","50 [46-53]","38 [36-41]"
"Malta"," 1982","15.65 [14.73-16.64]","17.13 [16.01-18.3]","14.09 [13.12-15.15]","89 [84-95]","50 [47-54]","39 [36-42]"
"Malta"," 1981","16.25 [15.29-17.24]","17.79 [16.64-18.97]","14.61 [13.6-15.7]","91 [85-96]","52 [48-55]","39 [37-42]"
"Malta"," 1980","16.88 [15.89-17.89]","18.47 [17.32-19.69]","15.17 [14.14-16.27]","98 [92-104]","55 [52-59]","43 [40-46]"
"Malta"," 1979","17.57 [16.56-18.6]","19.23 [18.04-20.47]","15.81 [14.74-16.92]","104 [98-110]","59 [55-62]","45 [42-48]"
"Malta"," 1978","18.34 [17.32-19.42]","20.07 [18.84-21.37]","16.53 [15.44-17.67]","109 [103-115]","62 [58-66]","47 [44-51]"
"Malta"," 1977","19.24 [18.19-20.36]","21.04 [19.79-22.39]","17.35 [16.25-18.5]","115 [109-122]","65 [61-70]","50 [47-54]"
"Malta"," 1976","20.26 [19.19-21.39]","22.13 [20.84-23.51]","18.29 [17.15-19.47]","122 [115-128]","69 [65-73]","53 [50-56]"
"Malta"," 1975","21.39 [20.27-22.55]","23.33 [22-24.76]","19.33 [18.16-20.55]","126 [119-133]","71 [67-75]","55 [52-58]"
"Malta"," 1974","22.6 [21.43-23.79]","24.63 [23.27-26.1]","20.45 [19.22-21.73]","129 [122-136]","73 [69-77]","56 [53-60]"
"Malta"," 1973","23.87 [22.66-25.12]","26.03 [24.59-27.59]","21.59 [20.32-22.93]","133 [126-140]","75 [71-80]","58 [55-62]"
"Malta"," 1972","25.18 [23.95-26.5]","27.46 [25.98-29.07]","22.77 [21.46-24.16]","139 [132-146]","78 [74-83]","61 [57-64]"
"Malta"," 1971","26.52 [25.23-27.9]","28.92 [27.35-30.63]","24 [22.62-25.44]","146 [139-153]","82 [78-87]","64 [60-67]"
"Malta"," 1970","27.87 [26.5-29.28]","30.39 [28.75-32.12]","25.2 [23.77-26.7]","148 [141-156]","83 [79-89]","65 [61-69]"
"Malta"," 1969","29.21 [27.77-30.64]","31.85 [30.14-33.62]","26.4 [24.94-27.96]","154 [147-162]","87 [83-92]","67 [64-71]"
"Malta"," 1968","30.51 [29.05-31.98]","33.25 [31.51-35.08]","27.59 [26.11-29.18]","166 [158-174]","94 [89-99]","72 [69-77]"
"Malta"," 1967","31.76 [30.3-33.25]","34.62 [32.85-36.44]","28.7 [27.2-30.33]","178 [170-187]","100 [95-106]","78 [74-82]"
"Malta"," 1966","32.88 [31.44-34.39]","35.82 [34.04-37.67]","29.75 [28.25-31.41]","192 [184-201]","108 [103-114]","84 [80-89]"
"Malta"," 1965","33.88 [32.48-35.36]","36.92 [35.16-38.78]","30.66 [29.15-32.3]","218 [209-228]","123 [117-129]","95 [91-100]"
"Malta"," 1964","34.79 [33.38-36.26]","37.88 [36.13-39.72]","31.52 [29.97-33.16]","246 [236-256]","138 [132-145]","108 [102-113]"
"Malta"," 1963","35.69 [34.26-37.18]","38.89 [37.11-40.71]","32.35 [30.77-33.96]","276 [265-287]","155 [148-162]","121 [115-127]"
"Malta"," 1962","36.74 [35.34-38.2]","40.04 [38.28-41.86]","33.29 [31.69-34.93]","306 [295-319]","172 [165-180]","134 [128-141]"
"Malta"," 1961","38.18 [36.72-39.67]","41.6 [39.81-43.5]","34.57 [32.93-36.25]","342 [329-356]","192 [184-201]","150 [143-157]"
"Malta"," 1960","40.27 [38.78-41.79]","43.93 [42.09-45.86]","36.42 [34.73-38.15]","380 [366-394]","214 [205-223]","166 [159-174]"
"Malta"," 1959","43.32 [41.8-44.92]","47.26 [45.31-49.25]","39.19 [37.42-41.07]","408 [394-423]","229 [220-239]","179 [171-187]"
"Malta"," 1958","47.75 [46.12-49.43]","52.01 [49.89-54.19]","43.27 [41.35-45.28]","455 [439-471]","256 [245-266]","199 [191-209]"
"Malta"," 1957","53.86 [52.15-55.67]","58.55 [56.26-60.89]","48.95 [46.85-51.17]","510 [494-527]","286 [275-298]","224 [215-234]"
"Malta"," 1956","61.67 [59.78-63.69]","66.8 [64.24-69.48]","56.3 [53.93-58.79]","568 [551-587]","317 [306-331]","251 [240-262]"
"Malta"," 1955","70.91 [68.87-73.1]","76.46 [73.55-79.49]","65.1 [62.37-68.01]","642 [623-661]","357 [344-371]","285 [273-298]"
"Malta"," 1954","80.69 [78.52-83]","86.71 [83.4-90.12]","74.38 [71.31-77.66]","","",""
"Malta"," 1953","89.33 [87-91.71]","95.66 [92.05-99.36]","82.65 [79.09-86.27]","","",""
"Malta"," 1952","95.37 [92.98-97.86]","101.89 [98.01-105.87]","88.48 [84.68-92.48]","","",""
"Malta"," 1951","98.97 [96.07-101.95]","105.62 [101.23-110.2]","91.92 [87.63-96.39]","","",""
"Malta"," 1950","100.77 [96.57-105.21]","107.5 [101.93-113.24]","93.61 [88.45-99.17]","","",""
"Malta"," 1949","101.46 [94.92-108.35]","","","","",""
"Monaco"," 2021","2.92 [1.84-4.63]","3.23 [2.03-5.1]","2.6 [1.64-4.12]","1 [1-2]","1 [0-1]","0 [0-1]"
"Monaco"," 2020","3.02 [1.97-4.59]","3.34 [2.17-5.08]","2.69 [1.75-4.1]","1 [1-2]","1 [0-1]","0 [0-1]"
"Monaco"," 2019","3.12 [2.11-4.56]","3.44 [2.34-5.04]","2.77 [1.87-4.07]","1 [1-2]","1 [0-1]","0 [0-1]"
"Monaco"," 2018","3.22 [2.27-4.52]","3.55 [2.5-5.02]","2.86 [2.01-4.03]","1 [1-2]","1 [0-1]","0 [0-1]"
"Monaco"," 2017","3.32 [2.44-4.48]","3.66 [2.69-4.98]","2.95 [2.16-4]","1 [1-2]","1 [0-1]","0 [0-1]"
"Monaco"," 2016","3.42 [2.62-4.46]","3.77 [2.89-4.95]","3.04 [2.32-3.98]","1 [1-2]","1 [1-1]","0 [0-1]"
"Monaco"," 2015","3.52 [2.8-4.44]","3.9 [3.09-4.91]","3.13 [2.47-3.96]","1 [1-1]","1 [1-1]","0 [0-1]"
"Monaco"," 2014","3.62 [2.99-4.4]","4.01 [3.3-4.87]","3.21 [2.63-3.92]","1 [1-1]","1 [1-1]","0 [0-1]"
"Monaco"," 2013","3.72 [3.18-4.36]","4.12 [3.51-4.84]","3.3 [2.8-3.88]","1 [1-1]","1 [1-1]","0 [0-1]"
"Monaco"," 2012","3.81 [3.35-4.35]","4.22 [3.7-4.82]","3.38 [2.96-3.87]","1 [1-1]","1 [1-1]","0 [0-1]"
"Monaco"," 2011","3.91 [3.52-4.33]","4.33 [3.89-4.81]","3.46 [3.1-3.86]","1 [1-1]","1 [1-1]","0 [0-1]"
"Monaco"," 2010","3.99 [3.68-4.33]","4.43 [4.07-4.82]","3.54 [3.24-3.86]","1 [1-1]","1 [1-1]","0 [0-1]"
"Monaco"," 2009","4.09 [3.82-4.37]","4.53 [4.22-4.86]","3.62 [3.36-3.89]","1 [1-1]","1 [1-1]","0 [0-1]"
"Monaco"," 2008","4.18 [3.93-4.44]","4.63 [4.34-4.94]","3.7 [3.45-3.96]","1 [1-2]","1 [1-1]","0 [0-1]"
"Monaco"," 2007","4.28 [4.03-4.54]","4.74 [4.45-5.05]","3.79 [3.54-4.04]","1 [1-2]","1 [1-1]","0 [0-1]"
"Monaco"," 2006","4.38 [4.12-4.64]","4.85 [4.56-5.16]","3.87 [3.63-4.13]","2 [1-2]","1 [1-1]","1 [1-1]"
"Monaco"," 2005","4.48 [4.22-4.75]","4.97 [4.67-5.29]","3.97 [3.72-4.23]","2 [1-2]","1 [1-1]","1 [1-1]"
"Monaco"," 2004","4.59 [4.32-4.87]","5.09 [4.78-5.42]","4.06 [3.81-4.33]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 2003","4.71 [4.44-5]","5.23 [4.91-5.56]","4.17 [3.91-4.45]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 2002","4.84 [4.57-5.14]","5.37 [5.05-5.72]","4.29 [4.02-4.57]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 2001","4.99 [4.71-5.3]","5.54 [5.21-5.89]","4.42 [4.15-4.71]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 2000","5.15 [4.86-5.47]","5.72 [5.38-6.09]","4.56 [4.28-4.86]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 1999","5.34 [5.04-5.67]","5.92 [5.57-6.3]","4.72 [4.43-5.04]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 1998","5.54 [5.23-5.88]","6.14 [5.78-6.53]","4.9 [4.61-5.23]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 1997","5.75 [5.43-6.11]","6.38 [6-6.8]","5.09 [4.79-5.43]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 1996","5.99 [5.65-6.36]","6.64 [6.24-7.07]","5.31 [4.98-5.65]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 1995","6.24 [5.88-6.63]","6.92 [6.51-7.37]","5.53 [5.19-5.89]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 1994","6.51 [6.14-6.92]","7.22 [6.79-7.69]","5.77 [5.41-6.16]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 1993","6.8 [6.39-7.23]","7.53 [7.07-8.03]","6.03 [5.64-6.45]","2 [2-2]","1 [1-1]","1 [1-1]"
"Monaco"," 1992","7.1 [6.64-7.61]","7.87 [7.33-8.45]","6.3 [5.86-6.78]","2 [2-3]","1 [1-1]","1 [1-1]"
"Monaco"," 1991","7.42 [6.85-8.06]","8.22 [7.57-8.95]","6.59 [6.04-7.18]","3 [2-3]","1 [1-2]","2 [1-2]"
"Monaco"," 1990","7.76 [7.02-8.62]","8.6 [7.76-9.56]","6.89 [6.2-7.69]","3 [2-3]","2 [1-2]","1 [1-1]"
"Monaco"," 1989","8.12 [7.13-9.3]","8.98 [7.87-10.28]","7.21 [6.31-8.29]","","",""
"Monaco"," 1988","8.48 [7.19-10.08]","9.4 [7.95-11.17]","7.53 [6.37-9]","","",""
"Monaco"," 1987","8.88 [7.22-10.99]","9.83 [7.96-12.16]","7.9 [6.39-9.82]","","",""
"Monaco"," 1986","9.3 [7.19-12.05]","10.29 [7.93-13.31]","8.27 [6.38-10.76]","","",""
"Monaco"," 1985","9.74 [7.14-13.28]","10.8 [7.91-14.71]","8.63 [6.32-11.84]","","",""
"Montenegro"," 2021","2.26 [1.86-2.76]","2.4 [1.96-2.94]","2.11 [1.72-2.59]","16 [13-20]","9 [7-11]","7 [6-9]"
"Montenegro"," 2020","2.46 [2.07-2.91]","2.61 [2.19-3.1]","2.3 [1.93-2.74]","18 [15-21]","10 [8-12]","8 [7-10]"
"Montenegro"," 2019","2.7 [2.34-3.13]","2.86 [2.47-3.32]","2.53 [2.18-2.95]","20 [18-24]","11 [10-13]","9 [8-11]"
"Montenegro"," 2018","2.99 [2.64-3.39]","3.17 [2.79-3.61]","2.8 [2.46-3.19]","23 [20-26]","13 [11-14]","10 [9-12]"
"Montenegro"," 2017","3.32 [2.97-3.71]","3.51 [3.13-3.95]","3.1 [2.76-3.5]","26 [23-29]","14 [13-16]","12 [10-13]"
"Montenegro"," 2016","3.68 [3.32-4.07]","3.89 [3.5-4.33]","3.44 [3.09-3.84]","29 [26-32]","16 [14-18]","13 [12-14]"
"Montenegro"," 2015","4.07 [3.7-4.47]","4.31 [3.89-4.77]","3.82 [3.44-4.22]","32 [29-35]","18 [16-19]","14 [13-16]"
"Montenegro"," 2014","4.51 [4.11-4.93]","4.77 [4.33-5.26]","4.23 [3.83-4.66]","35 [32-39]","19 [18-21]","16 [14-18]"
"Montenegro"," 2013","4.99 [4.57-5.43]","5.28 [4.8-5.79]","4.68 [4.25-5.14]","39 [36-43]","21 [20-24]","18 [16-19]"
"Montenegro"," 2012","5.52 [5.07-5.99]","5.85 [5.34-6.39]","5.17 [4.72-5.66]","43 [39-47]","24 [22-26]","19 [18-21]"
"Montenegro"," 2011","6.1 [5.63-6.59]","6.45 [5.92-7.03]","5.72 [5.24-6.24]","48 [44-52]","27 [24-29]","21 [20-23]"
"Montenegro"," 2010","6.73 [6.25-7.26]","7.14 [6.58-7.75]","6.29 [5.79-6.85]","57 [53-62]","32 [29-34]","25 [23-28]"
"Montenegro"," 2009","7.41 [6.91-7.97]","7.86 [7.27-8.49]","6.93 [6.42-7.51]","66 [62-71]","37 [34-40]","29 [27-32]"
"Montenegro"," 2008","8.14 [7.61-8.73]","8.66 [8.04-9.35]","7.59 [7.03-8.2]","70 [66-75]","39 [36-42]","31 [29-34]"
