"","","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Number of deaths among children under-five","Number of deaths among children under-five","Number of deaths among children under-five"
"Countries, territories and areas","Year"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"Turks and Caicos Islands"," 1987","16.96 [13.44-21.34]","20.13 [15.91-25.41]","13.63 [10.75-17.2]","5 [4-6]","3 [2-4]","2 [2-3]"
"Turks and Caicos Islands"," 1986","18.06 [14.24-22.86]","21.42 [16.85-27.17]","14.53 [11.43-18.42]","5 [4-7]","3 [3-4]","2 [2-3]"
"Turks and Caicos Islands"," 1985","19.25 [15.13-24.56]","22.86 [17.96-29.17]","15.47 [12.17-19.72]","5 [4-7]","3 [3-4]","2 [2-3]"
"Turks and Caicos Islands"," 1984","20.57 [16.17-26.35]","24.42 [19.2-31.28]","16.53 [12.98-21.2]","5 [4-7]","3 [3-4]","2 [2-3]"
"Turks and Caicos Islands"," 1983","22.04 [17.3-28.29]","26.1 [20.52-33.55]","17.75 [13.91-22.84]","5 [4-7]","3 [3-4]","2 [2-3]"
"Turks and Caicos Islands"," 1982","23.67 [18.61-30.33]","28.03 [21.94-35.94]","19.11 [14.97-24.49]","6 [4-7]","4 [3-4]","2 [2-3]"
"Turks and Caicos Islands"," 1981","25.49 [20.01-32.64]","30.14 [23.66-38.66]","20.59 [16.13-26.38]","6 [4-7]","4 [3-4]","2 [2-3]"
"Turks and Caicos Islands"," 1980","27.47 [21.66-35.12]","32.41 [25.54-41.44]","22.29 [17.54-28.54]","6 [5-8]","4 [3-5]","2 [2-3]"
"Turks and Caicos Islands"," 1979","29.69 [23.53-37.86]","34.9 [27.68-44.46]","24.2 [19.12-30.92]","6 [5-8]","4 [3-5]","2 [2-3]"
"Turks and Caicos Islands"," 1978","32.15 [25.69-40.84]","37.7 [29.98-47.85]","26.37 [20.92-33.53]","7 [5-8]","4 [3-5]","3 [2-3]"
"Turks and Caicos Islands"," 1977","34.94 [27.96-44.03]","40.81 [32.55-51.39]","28.84 [22.89-36.43]","7 [6-9]","4 [3-5]","3 [2-4]"
"Turks and Caicos Islands"," 1976","38.01 [30.46-47.76]","44.23 [35.33-55.58]","31.5 [25.18-39.77]","7 [6-9]","4 [3-5]","3 [2-4]"
"Turks and Caicos Islands"," 1975","41.44 [33.22-51.89]","48 [38.4-60.16]","34.51 [27.7-43.37]","8 [6-10]","5 [4-6]","3 [3-4]"
"Turks and Caicos Islands"," 1974","45.12 [36.21-56.45]","52.06 [41.74-65.2]","37.84 [30.36-47.53]","8 [7-10]","5 [4-6]","3 [3-4]"
"Turks and Caicos Islands"," 1973","49.16 [39.59-61.32]","56.38 [45.3-70.42]","41.52 [33.34-52.08]","9 [7-11]","5 [4-6]","4 [3-4]"
"Turks and Caicos Islands"," 1972","53.52 [43.03-66.62]","61.1 [49.16-76.09]","45.55 [36.62-56.94]","9 [7-12]","5 [4-7]","4 [3-5]"
"Turks and Caicos Islands"," 1971","58.27 [47.1-72.4]","66.2 [53.32-82.22]","49.92 [40.24-62.2]","10 [8-13]","6 [5-7]","4 [3-5]"
"Turks and Caicos Islands"," 1970","63.33 [51.35-78.38]","71.56 [58.01-88.78]","54.65 [44.17-67.86]","12 [9-14]","7 [5-8]","5 [4-6]"
"Turks and Caicos Islands"," 1969","68.8 [55.96-84.83]","77.35 [62.86-95.48]","59.76 [48.48-73.81]","13 [11-16]","7 [6-9]","6 [5-7]"
"Turks and Caicos Islands"," 1968","74.63 [61.11-91.17]","83.59 [68.47-102.16]","65.28 [53.21-79.86]","15 [12-18]","9 [7-10]","6 [5-8]"
"Turks and Caicos Islands"," 1967","80.9 [66.6-97.97]","90.13 [74.19-109.2]","71.19 [58.53-86.47]","16 [13-20]","9 [8-11]","7 [6-8]"
"Turks and Caicos Islands"," 1966","87.65 [72.8-105.07]","97.17 [80.72-116.54]","77.71 [64.37-93.25]","18 [15-21]","10 [8-12]","8 [6-9]"
"Turks and Caicos Islands"," 1965","94.85 [79.54-112.38]","104.61 [87.69-124.31]","84.49 [70.71-100.36]","20 [17-23]","11 [9-13]","9 [7-10]"
"Turks and Caicos Islands"," 1964","102.48 [86.93-119.91]","112.47 [95.35-132.15]","91.84 [77.77-107.77]","22 [18-25]","12 [10-14]","10 [8-11]"
"Turks and Caicos Islands"," 1963","110.53 [94.89-127.96]","120.82 [103.49-140.02]","99.7 [85.38-115.61]","24 [21-28]","13 [11-15]","11 [9-12]"
"Turks and Caicos Islands"," 1962","119.03 [103.5-136.42]","129.43 [112.3-148.67]","108 [93.55-124.32]","26 [23-30]","14 [13-17]","12 [10-13]"
"Turks and Caicos Islands"," 1961","128.04 [112.34-145.63]","138.5 [121.03-158]","116.99 [102.23-133.57]","28 [25-32]","15 [14-18]","13 [11-14]"
"Turks and Caicos Islands"," 1960","137.51 [121.03-156.11]","148.09 [130.05-168.51]","126.46 [110.77-143.77]","","",""
"Turks and Caicos Islands"," 1959","147.6 [129.2-168.17]","158.24 [138.06-180.91]","136.32 [119.26-155.84]","","",""
"Turks and Caicos Islands"," 1958","158.37 [136.69-182.55]","169.31 [145.76-195.69]","147.02 [126.73-170.07]","","",""
"Turks and Caicos Islands"," 1957","169.86 [142.93-201]","181.06 [152.09-214.83]","158.1 [132.78-187.56]","","",""
"Turks and Caicos Islands"," 1956","182.27 [148.22-222.96]","193.89 [157.45-237.85]","169.82 [137.84-208.45]","","",""
"United States of America"," 2021","6.24 [5.91-6.59]","6.8 [6.43-7.2]","5.65 [5.33-5.98]","23 162 [21 925-24 451]","12 919 [12 208-13 661]","10 243 [9 665-10 836]"
"United States of America"," 2020","6.35 [6.1-6.6]","6.92 [6.64-7.22]","5.74 [5.51-5.98]","23 688 [22 780-24 633]","13 213 [12 680-13 779]","10 475 [10 040-10 910]"
"United States of America"," 2019","6.44 [6.27-6.63]","7.05 [6.85-7.26]","5.8 [5.64-5.98]","24 454 [23 791-25 159]","13 686 [13 294-14 090]","10 768 [10 456-11 092]"
"United States of America"," 2018","6.53 [6.4-6.67]","7.17 [7.01-7.32]","5.86 [5.74-6]","25 151 [24 631-25 686]","14 117 [13 803-14 425]","11 034 [10 791-11 287]"
"United States of America"," 2017","6.62 [6.5-6.74]","7.24 [7.1-7.38]","5.97 [5.85-6.09]","25 951 [25 492-26 415]","14 525 [14 247-14 799]","11 426 [11 204-11 652]"
"United States of America"," 2016","6.71 [6.59-6.82]","7.32 [7.18-7.45]","6.07 [5.96-6.18]","26 656 [26 209-27 115]","14 875 [14 604-15 144]","11 781 [11 565-12 005]"
"United States of America"," 2015","6.79 [6.68-6.91]","7.4 [7.27-7.53]","6.15 [6.04-6.27]","27 133 [26 684-27 586]","15 129 [14 861-15 391]","12 004 [11 786-12 225]"
"United States of America"," 2014","6.88 [6.76-6.99]","7.5 [7.36-7.63]","6.23 [6.12-6.34]","27 425 [26 962-27 879]","15 298 [15 021-15 566]","12 127 [11 903-12 347]"
"United States of America"," 2013","6.97 [6.86-7.09]","7.62 [7.49-7.76]","6.29 [6.18-6.41]","27 797 [27 337-28 262]","15 548 [15 272-15 823]","12 249 [12 023-12 474]"
"United States of America"," 2012","7.08 [6.96-7.2]","7.73 [7.59-7.86]","6.4 [6.29-6.52]","28 365 [27 895-28 836]","15 844 [15 561-16 118]","12 521 [12 297-12 748]"
"United States of America"," 2011","7.2 [7.09-7.32]","7.86 [7.72-8]","6.52 [6.4-6.64]","29 092 [28 616-29 577]","16 245 [15 958-16 529]","12 847 [12 612-13 080]"
"United States of America"," 2010","7.34 [7.22-7.46]","8.02 [7.89-8.16]","6.62 [6.5-6.74]","30 175 [29 688-30 669]","16 884 [16 599-17 173]","13 291 [13 052-13 533]"
"United States of America"," 2009","7.48 [7.35-7.6]","8.19 [8.05-8.34]","6.72 [6.6-6.85]","31 455 [30 945-31 975]","17 641 [17 338-17 948]","13 814 [13 564-14 065]"
"United States of America"," 2008","7.61 [7.49-7.74]","8.32 [8.18-8.47]","6.87 [6.74-6.99]","32 548 [32 020-33 089]","18 204 [17 889-18 525]","14 344 [14 081-14 600]"
"United States of America"," 2007","7.74 [7.62-7.87]","8.48 [8.33-8.63]","6.97 [6.84-7.1]","33 084 [32 545-33 645]","18 538 [18 214-18 872]","14 546 [14 278-14 812]"
"United States of America"," 2006","7.86 [7.73-7.99]","8.62 [8.47-8.77]","7.07 [6.94-7.2]","33 009 [32 461-33 564]","18 522 [18 198-18 851]","14 487 [14 220-14 755]"
"United States of America"," 2005","7.96 [7.83-8.1]","8.76 [8.61-8.92]","7.13 [7-7.26]","32 898 [32 361-33 452]","18 524 [18 202-18 855]","14 374 [14 114-14 635]"
"United States of America"," 2004","8.05 [7.92-8.19]","8.87 [8.71-9.02]","7.2 [7.07-7.33]","33 036 [32 489-33 587]","18 617 [18 290-18 943]","14 419 [14 158-14 688]"
"United States of America"," 2003","8.14 [8.01-8.28]","8.99 [8.84-9.15]","7.24 [7.12-7.38]","33 070 [32 539-33 620]","18 698 [18 375-19 019]","14 372 [14 120-14 640]"
"United States of America"," 2002","8.23 [8.1-8.37]","9.05 [8.9-9.21]","7.37 [7.24-7.5]","33 192 [32 652-33 745]","18 676 [18 351-19 003]","14 516 [14 258-14 781]"
"United States of America"," 2001","8.33 [8.19-8.47]","9.15 [8.99-9.31]","7.47 [7.33-7.61]","33 645 [33 088-34 210]","18 903 [18 564-19 235]","14 742 [14 473-15 012]"
"United States of America"," 2000","8.45 [8.31-8.59]","9.26 [9.1-9.43]","7.59 [7.45-7.73]","33 851 [33 287-34 415]","18 997 [18 660-19 332]","14 854 [14 584-15 125]"
"United States of America"," 1999","8.59 [8.44-8.73]","9.41 [9.24-9.58]","7.72 [7.58-7.87]","33 922 [33 337-34 497]","19 020 [18 673-19 356]","14 902 [14 628-15 172]"
"United States of America"," 1998","8.75 [8.6-8.9]","9.57 [9.39-9.74]","7.9 [7.75-8.04]","34 251 [33 659-34 814]","19 151 [18 804-19 488]","15 100 [14 819-15 372]"
"United States of America"," 1997","8.95 [8.79-9.1]","9.83 [9.65-10]","8.03 [7.88-8.18]","34 854 [34 255-35 451]","19 582 [19 230-19 934]","15 272 [14 986-15 553]"
"United States of America"," 1996","9.18 [9.03-9.34]","10.08 [9.89-10.26]","8.25 [8.09-8.4]","35 866 [35 255-36 482]","20 140 [19 772-20 495]","15 726 [15 434-16 017]"
"United States of America"," 1995","9.46 [9.31-9.62]","10.39 [10.21-10.57]","8.49 [8.33-8.64]","37 245 [36 621-37 854]","20 933 [20 561-21 296]","16 312 [16 011-16 601]"
"United States of America"," 1994","9.78 [9.62-9.94]","10.75 [10.57-10.94]","8.76 [8.6-8.92]","38 933 [38 287-39 562]","21 910 [21 526-22 279]","17 023 [16 714-17 318]"
"United States of America"," 1993","10.13 [9.97-10.3]","11.18 [10.99-11.37]","9.03 [8.87-9.19]","40 742 [40 080-41 409]","23 024 [22 630-23 415]","17 718 [17 405-18 033]"
"United States of America"," 1992","10.5 [10.33-10.68]","11.61 [11.41-11.82]","9.33 [9.17-9.51]","42 584 [41 874-43 302]","24 098 [23 672-24 519]","18 486 [18 150-18 823]"
"United States of America"," 1991","10.87 [10.68-11.07]","12.07 [11.85-12.3]","9.61 [9.43-9.79]","44 317 [43 545-45 108]","25 193 [24 728-25 660]","19 124 [18 768-19 488]"
"United States of America"," 1990","11.23 [11.03-11.43]","12.46 [12.23-12.7]","9.93 [9.75-10.12]","45 306 [44 510-46 139]","25 746 [25 277-26 242]","19 560 [19 197-19 931]"
"United States of America"," 1989","11.56 [11.36-11.77]","12.77 [12.53-13.02]","10.29 [10.1-10.49]","45 325 [44 537-46 169]","25 634 [25 168-26 139]","19 691 [19 325-20 074]"
"United States of America"," 1988","11.86 [11.66-12.07]","13.11 [12.88-13.35]","10.55 [10.36-10.75]","45 149 [44 398-45 954]","25 562 [25 109-26 030]","19 587 [19 234-19 956]"
"United States of America"," 1987","12.14 [11.94-12.35]","13.46 [13.23-13.7]","10.75 [10.56-10.95]","45 219 [44 495-45 993]","25 680 [25 252-26 137]","19 539 [19 192-19 897]"
"United States of America"," 1986","12.41 [12.22-12.62]","13.82 [13.59-14.06]","10.94 [10.75-11.13]","45 825 [45 093-46 595]","26 142 [25 701-26 603]","19 683 [19 341-20 034]"
"United States of America"," 1985","12.71 [12.5-12.92]","14.17 [13.93-14.41]","11.16 [10.97-11.36]","46 402 [45 642-47 169]","26 523 [26 063-26 974]","19 879 [19 530-20 234]"
"United States of America"," 1984","13.03 [12.81-13.26]","14.43 [14.17-14.68]","11.57 [11.35-11.78]","46 878 [46 057-47 672]","26 590 [26 104-27 054]","20 288 [19 910-20 662]"
"United States of America"," 1983","13.42 [13.18-13.65]","14.85 [14.57-15.11]","11.92 [11.7-12.14]","48 008 [47 163-48 835]","27 212 [26 718-27 700]","20 796 [20 407-21 178]"
"United States of America"," 1982","13.87 [13.63-14.11]","15.36 [15.09-15.63]","12.31 [12.08-12.53]","49 197 [48 338-50 037]","27 916 [27 417-28 409]","21 281 [20 883-21 661]"
"United States of America"," 1981","14.39 [14.14-14.63]","15.91 [15.63-16.19]","12.79 [12.56-13.03]","50 322 [49 462-51 168]","28 521 [28 014-29 022]","21 801 [21 403-22 210]"
"United States of America"," 1980","14.98 [14.73-15.22]","16.61 [16.33-16.9]","13.26 [13.02-13.49]","51 251 [50 399-52 096]","29 131 [28 635-29 641]","22 120 [21 723-22 509]"
"United States of America"," 1979","15.63 [15.37-15.88]","17.35 [17.05-17.65]","13.82 [13.57-14.06]","51 467 [50 612-52 316]","29 289 [28 791-29 794]","22 178 [21 781-22 572]"
"United States of America"," 1978","16.34 [16.07-16.6]","18.15 [17.84-18.45]","14.43 [14.18-14.69]","52 359 [51 513-53 209]","29 817 [29 316-30 322]","22 542 [22 151-22 943]"
"United States of America"," 1977","17.1 [16.83-17.38]","19.02 [18.71-19.36]","15.08 [14.81-15.34]","53 469 [52 618-54 355]","30 494 [29 989-31 030]","22 975 [22 574-23 375]"
"United States of America"," 1976","17.91 [17.62-18.22]","19.87 [19.53-20.22]","15.87 [15.59-16.14]","54 886 [54 001-55 820]","31 205 [30 688-31 768]","23 681 [23 273-24 101]"
"United States of America"," 1975","18.77 [18.47-19.09]","20.88 [20.53-21.25]","16.56 [16.28-16.85]","57 824 [56 901-58 799]","32 982 [32 434-33 562]","24 842 [24 429-25 288]"
"United States of America"," 1974","19.66 [19.34-20]","21.97 [21.6-22.36]","17.24 [16.95-17.55]","60 932 [59 938-61 959]","34 904 [34 320-35 518]","26 028 [25 592-26 504]"
"United States of America"," 1973","20.57 [20.23-20.91]","23.04 [22.65-23.45]","17.96 [17.65-18.28]","64 753 [63 702-65 838]","37 177 [36 550-37 822]","27 576 [27 094-28 069]"
"United States of America"," 1972","21.47 [21.11-21.82]","24.08 [23.67-24.49]","18.72 [18.4-19.05]","71 162 [69 979-72 322]","40 898 [40 199-41 591]","30 264 [29 737-30 796]"
"United States of America"," 1971","22.36 [21.99-22.73]","25.03 [24.6-25.46]","19.56 [19.22-19.9]","78 493 [77 175-79 787]","45 043 [44 279-45 819]","33 450 [32 871-34 037]"
"United States of America"," 1970","23.24 [22.86-23.62]","25.97 [25.54-26.41]","20.37 [20.02-20.73]","81 848 [80 500-83 185]","46 901 [46 119-47 693]","34 947 [34 345-35 552]"
"United States of America"," 1969","24.1 [23.7-24.49]","26.99 [26.53-27.45]","21.05 [20.69-21.42]","82 347 [81 007-83 701]","47 280 [46 483-48 087]","35 067 [34 469-35 681]"
"United States of America"," 1968","24.91 [24.51-25.32]","27.93 [27.47-28.41]","21.73 [21.36-22.11]","84 567 [83 205-85 963]","48 572 [47 765-49 405]","35 995 [35 387-36 616]"
"United States of America"," 1967","25.67 [25.26-26.1]","28.75 [28.28-29.25]","22.44 [22.06-22.83]","88 448 [87 039-89 908]","50 684 [49 854-51 552]","37 764 [37 123-38 413]"
"United States of America"," 1966","26.4 [25.98-26.84]","29.52 [29.03-30.02]","23.12 [22.73-23.52]","93 670 [92 184-95 234]","53 600 [52 718-54 518]","40 070 [39 392-40 767]"
"United States of America"," 1965","27.08 [26.64-27.53]","30.28 [29.78-30.79]","23.72 [23.32-24.14]","100 609 [99 011-102 285]","57 563 [56 615-58 535]","43 046 [42 322-43 806]"
"United States of America"," 1964","27.73 [27.27-28.19]","30.98 [30.46-31.51]","24.31 [23.89-24.73]","106 740 [104 987-108 514]","61 052 [60 024-62 084]","45 688 [44 902-46 475]"
"United States of America"," 1963","28.34 [27.87-28.8]","31.76 [31.23-32.29]","24.74 [24.32-25.17]","110 585 [108 789-112 388]","63 450 [62 386-64 517]","47 135 [46 321-47 939]"
"United States of America"," 1962","28.92 [28.45-29.39]","32.41 [31.87-32.93]","25.26 [24.83-25.69]","114 520 [112 636-116 341]","65 674 [64 566-66 725]","48 846 [48 001-49 668]"
"United States of America"," 1961","29.49 [29-29.97]","33 [32.45-33.55]","25.81 [25.35-26.26]","117 467 [115 509-119 379]","67 285 [66 157-68 389]","50 182 [49 300-51 054]"
"United States of America"," 1960","30.05 [29.56-30.54]","33.74 [33.18-34.3]","26.17 [25.73-26.63]","119 302 [117 354-121 231]","68 569 [67 414-69 681]","50 733 [49 865-51 609]"
"United States of America"," 1959","30.6 [30.1-31.11]","34.25 [33.68-34.83]","26.77 [26.32-27.23]","120 735 [118 750-122 725]","69 179 [68 008-70 342]","51 556 [50 675-52 441]"
"United States of America"," 1958","31.15 [30.64-31.65]","34.7 [34.12-35.28]","27.43 [26.95-27.88]","122 641 [120 656-124 616]","69 955 [68 792-71 115]","52 686 [51 780-53 558]"
"United States of America"," 1957","31.71 [31.19-32.22]","35.42 [34.82-36]","27.82 [27.33-28.29]","124 097 [122 044-126 083]","71 017 [69 806-72 166]","53 080 [52 158-53 981]"
"United States of America"," 1956","32.32 [31.78-32.86]","36.24 [35.61-36.85]","28.22 [27.72-28.71]","123 657 [121 564-125 694]","71 026 [69 800-72 226]","52 631 [51 704-53 548]"
"United States of America"," 1955","33.02 [32.45-33.57]","36.93 [36.29-37.56]","28.9 [28.39-29.41]","124 057 [121 941-126 117]","71 095 [69 855-72 298]","52 962 [52 015-53 876]"
"United States of America"," 1954","33.8 [33.22-34.36]","37.83 [37.17-38.47]","29.57 [29.03-30.09]","","",""
"United States of America"," 1953","34.67 [34.08-35.26]","38.82 [38.15-39.5]","30.32 [29.78-30.84]","","",""
"United States of America"," 1952","35.61 [35-36.27]","39.77 [39.08-40.51]","31.25 [30.69-31.84]","","",""
"United States of America"," 1951","36.6 [35.86-37.41]","41 [40.16-41.92]","31.98 [31.31-32.69]","","",""
"United States of America"," 1950","37.62 [36.57-38.72]","42.1 [40.92-43.35]","32.91 [31.97-33.9]","","",""
"United States of America"," 1949","38.65 [37.1-40.3]","","","","",""
"Uruguay"," 2021","5.82 [5.3-6.38]","6.38 [5.79-7.03]","5.23 [4.74-5.77]","211 [192-232]","119 [108-131]","92 [84-102]"
"Uruguay"," 2020","6.28 [5.86-6.73]","6.89 [6.4-7.41]","5.65 [5.23-6.09]","234 [218-250]","132 [122-142]","102 [95-110]"
"Uruguay"," 2019","6.8 [6.46-7.15]","7.48 [7.08-7.92]","6.08 [5.72-6.45]","268 [254-282]","152 [143-160]","116 [110-123]"
"Uruguay"," 2018","7.35 [7.06-7.65]","8.09 [7.73-8.47]","6.56 [6.24-6.89]","310 [297-322]","176 [167-183]","134 [128-141]"
"Uruguay"," 2017","7.9 [7.62-8.18]","8.74 [8.38-9.1]","7.02 [6.71-7.34]","357 [344-369]","203 [194-211]","154 [147-161]"
"Uruguay"," 2016","8.43 [8.14-8.71]","9.34 [8.97-9.71]","7.48 [7.15-7.8]","400 [387-414]","227 [219-237]","173 [165-180]"
"Uruguay"," 2015","8.91 [8.62-9.2]","9.9 [9.53-10.29]","7.87 [7.55-8.2]","428 [414-442]","244 [235-253]","184 [177-192]"
"Uruguay"," 2014","9.34 [9.04-9.65]","10.37 [9.99-10.78]","8.25 [7.92-8.61]","447 [432-462]","255 [245-264]","192 [185-201]"
"Uruguay"," 2013","9.7 [9.39-10.04]","10.77 [10.37-11.2]","8.58 [8.24-8.95]","465 [450-481]","265 [254-275]","200 [193-209]"
"Uruguay"," 2012","10.03 [9.7-10.39]","11.16 [10.74-11.6]","8.85 [8.49-9.24]","480 [464-497]","273 [263-284]","207 [198-216]"
"Uruguay"," 2011","10.38 [10.03-10.74]","11.51 [11.07-11.96]","9.18 [8.8-9.58]","497 [480-514]","282 [271-293]","215 [206-224]"
"Uruguay"," 2010","10.77 [10.43-11.13]","11.93 [11.49-12.38]","9.57 [9.18-9.96]","517 [500-534]","293 [282-304]","224 [215-234]"
"Uruguay"," 2009","11.28 [10.92-11.64]","12.48 [12.03-12.94]","10.01 [9.62-10.42]","544 [527-561]","308 [297-320]","236 [227-245]"
"Uruguay"," 2008","11.92 [11.57-12.29]","13.18 [12.72-13.65]","10.6 [10.21-11]","579 [562-597]","328 [317-340]","251 [242-261]"
"Uruguay"," 2007","12.71 [12.34-13.07]","14.06 [13.6-14.54]","11.28 [10.88-11.69]","624 [606-642]","354 [342-366]","270 [261-280]"
"Uruguay"," 2006","13.57 [13.19-13.95]","15.04 [14.56-15.52]","12.02 [11.61-12.46]","676 [657-695]","384 [371-396]","292 [282-303]"
"Uruguay"," 2005","14.43 [14.05-14.81]","15.98 [15.49-16.47]","12.81 [12.38-13.24]","724 [705-743]","410 [398-423]","314 [303-324]"
"Uruguay"," 2004","15.2 [14.82-15.59]","16.85 [16.36-17.36]","13.47 [13.02-13.92]","765 [746-785]","434 [422-447]","331 [320-342]"
"Uruguay"," 2003","15.78 [15.38-16.18]","17.52 [17.01-18.04]","13.95 [13.5-14.4]","806 [785-826]","459 [445-472]","347 [336-359]"
"Uruguay"," 2002","16.2 [15.8-16.62]","18.01 [17.49-18.54]","14.3 [13.84-14.76]","835 [814-856]","475 [462-490]","360 [348-371]"
"Uruguay"," 2001","16.59 [16.17-17.01]","18.46 [17.93-19.01]","14.62 [14.16-15.09]","860 [839-882]","490 [476-505]","370 [358-382]"
"Uruguay"," 2000","17.04 [16.65-17.47]","19 [18.49-19.55]","14.99 [14.52-15.46]","899 [879-922]","513 [500-529]","386 [374-398]"
"Uruguay"," 1999","17.62 [17.21-18.06]","19.64 [19.12-20.21]","15.5 [15.02-15.99]","947 [925-970]","541 [526-556]","406 [394-419]"
"Uruguay"," 1998","18.36 [17.94-18.8]","20.47 [19.93-21.04]","16.15 [15.66-16.65]","1 005 [982-1 029]","574 [559-590]","431 [418-444]"
"Uruguay"," 1997","19.19 [18.76-19.64]","21.42 [20.86-22]","16.85 [16.35-17.37]","1 067 [1 043-1 092]","610 [594-626]","457 [444-471]"
"Uruguay"," 1996","19.96 [19.52-20.43]","22.33 [21.74-22.93]","17.49 [16.96-18.01]","1 120 [1 095-1 146]","641 [624-658]","479 [465-493]"
"Uruguay"," 1995","20.57 [20.13-21.02]","22.99 [22.41-23.58]","18.03 [17.52-18.57]","1 157 [1 133-1 183]","662 [645-679]","495 [481-510]"
"Uruguay"," 1994","21.03 [20.58-21.51]","23.46 [22.85-24.06]","18.51 [17.96-19.05]","1 175 [1 149-1 201]","670 [653-688]","505 [490-519]"
"Uruguay"," 1993","21.41 [20.96-21.88]","23.82 [23.21-24.42]","18.89 [18.35-19.44]","1 189 [1 163-1 215]","677 [659-694]","512 [497-527]"
"Uruguay"," 1992","21.78 [21.32-22.25]","24.14 [23.54-24.77]","19.29 [18.75-19.85]","1 209 [1 184-1 236]","686 [669-704]","523 [508-538]"
"Uruguay"," 1991","22.26 [21.8-22.74]","24.62 [24.01-25.25]","19.79 [19.25-20.35]","1 228 [1 202-1 254]","695 [678-713]","533 [518-548]"
"Uruguay"," 1990","22.95 [22.49-23.41]","25.35 [24.73-25.99]","20.41 [19.87-20.98]","1 270 [1 245-1 296]","718 [701-736]","552 [537-567]"
"Uruguay"," 1989","23.85 [23.37-24.35]","26.39 [25.75-27.06]","21.18 [20.61-21.78]","1 327 [1 300-1 355]","752 [733-771]","575 [560-592]"
"Uruguay"," 1988","24.98 [24.5-25.51]","27.66 [27.01-28.35]","22.18 [21.59-22.79]","1 356 [1 330-1 384]","769 [751-788]","587 [572-604]"
"Uruguay"," 1987","26.24 [25.74-26.77]","29.03 [28.36-29.74]","23.32 [22.71-23.95]","1 404 [1 378-1 433]","796 [778-816]","608 [593-625]"
"Uruguay"," 1986","27.43 [26.91-27.97]","30.32 [29.62-31.06]","24.39 [23.77-25.04]","1 476 [1 447-1 505]","837 [817-857]","639 [623-656]"
"Uruguay"," 1985","28.48 [27.94-29.02]","31.47 [30.76-32.2]","25.32 [24.7-25.97]","1 525 [1 496-1 554]","865 [845-885]","660 [644-677]"
"Uruguay"," 1984","29.56 [29-30.14]","32.65 [31.91-33.44]","26.31 [25.65-27]","1 579 [1 549-1 610]","895 [875-917]","684 [667-702]"
"Uruguay"," 1983","30.97 [30.39-31.55]","34.23 [33.46-35.03]","27.55 [26.85-28.26]","1 664 [1 633-1 695]","943 [922-965]","721 [703-740]"
"Uruguay"," 1982","32.96 [32.32-33.58]","36.39 [35.55-37.24]","29.33 [28.6-30.09]","1 786 [1 752-1 820]","1 010 [986-1 032]","776 [757-796]"
"Uruguay"," 1981","35.79 [35.07-36.52]","39.4 [38.45-40.36]","32 [31.16-32.85]","1 953 [1 914-1 992]","1 099 [1 072-1 125]","854 [832-876]"
"Uruguay"," 1980","39.63 [38.8-40.47]","43.48 [42.4-44.58]","35.58 [34.63-36.53]","2 209 [2 163-2 256]","1 239 [1 209-1 270]","970 [944-995]"
"Uruguay"," 1979","44.07 [43.08-45.04]","48.22 [46.95-49.48]","39.7 [38.59-40.78]","2 542 [2 485-2 598]","1 423 [1 385-1 459]","1 119 [1 088-1 149]"
"Uruguay"," 1978","48.43 [47.39-49.45]","52.81 [51.51-54.09]","43.83 [42.65-44.96]","2 859 [2 798-2 920]","1 595 [1 555-1 633]","1 264 [1 231-1 297]"
"Uruguay"," 1977","52.07 [51.04-53.12]","56.55 [55.25-57.88]","47.37 [46.18-48.54]","3 138 [3 076-3 201]","1 743 [1 703-1 783]","1 395 [1 360-1 430]"
